ID,Language_ID,Primary_Text,Analyzed_Word,Gloss,Translated_Text,Meta_Language_ID,LGR_Conformance,Comment,Media_IDs,Position,Audio_Start,Audio_End,graid,add_orthography,Text_ID,refind,refindFK,isnref
kori_0033,mcnafsan,"Me ito marmar pan pan pan ikrokur. Kori kin iwat nrookot, pan pa pak natik raru ina, imtaki kori me imer ser, imer palus",#	me	ZERO	i=	to	marmar	pan	pan	pan	#	ZERO	i=	krokur	kori	#	kin	ZERO	i=	wat	nrookot	pan	#	ZERO	pa	pak	natk	raru	#	ZERO	i=	na	#	ZERO	i=	mtak-ki	kori	#	me	ZERO	i=	mer	ser	#	ZERO	i=	mer	palus,#	and	ZERO	3S.RS=	PROG	rest	until	until	until	#	ZERO	3S.RS=	fright	dog	#	REL	ZERO	3S.RS=	hit	cross	until	#	ZERO	go	go_to	edge	canoe	#	ZERO	3S.RS=	say	#	ZERO	3S.RS=	fear-TR	dog	#	and	ZERO	3S.RS=	again	float	#	ZERO	3S.RS=	again	paddle,"He rested, then he was surprised. The dog had swum across to the side of the canoe. He was scared of the dog and he paddled again.",en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,287043,296000,##	other	0.d:s	=lv	lv	v:pred	other	other	other	##	0.d:a	=lv	v:pred	np:p	#rc_rn	other	0:a	=lv	v:pred	np:p	other	##	0:s	lv	v:pred	adp	np:g	##	0.d:s	=lv	v:pred	#cc	0.d:a	=lv	v:pred	np:p	##	other	0.d:s	=lv	lv	v:pred	##	0.d:s	=lv	lv	v:pred,,kori,∅	∅	102	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	107	∅	∅	107	∅	∅	∅	∅	∅	107	∅	∅	∅	125	∅	102	∅	∅	∅	102	∅	∅	107	∅	∅	102	∅	∅	∅	∅	102	∅	∅	∅,∅	∅	102	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	107	∅	∅	107	∅	∅	∅	∅	∅	107	∅	∅	∅	125	∅	102	∅	∅	∅	102	∅	∅	107	∅	∅	102	∅	∅	∅	∅	102	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0034,mcnafsan,"Ipan pan na isak natkon Taalo, san kin isi pakes ina isal, isakwes. Ito marmar.",#	ZERO	i=	pan	pan	#	na	ZERO	i=	sak	natokon	Taalo	san	#	kin	ZERO	i=	si	pak	-wes	#	ZERO	i=	na	#	ZERO	i=	sal	#	ZERO	i=	sak	-wes	#	ZERO	i=	to	marmar,#	ZERO	3S.RS=	go	until	#	PURP	ZERO	3S.RS=	land	village	p.name	there	#	REL	ZERO	3S.RS=	shoot	to	-3S.OBL	#	ZERO	3S.RS=	want	#	ZERO	3S.RS=	drift	#	ZERO	3S.RS=	land	-3S.OBL	#	ZERO	3S.RS=	PROG	rest,"He went on to the other village, Taalo, the place that he went down to, he drifted and landed there. He rested.",en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,296101,304600,##	0.d:s	=lv	v:pred	other	#ac	other	0.d:s	=lv	v:pred	np:g	rn_pn_np	rn	#rc_rn	other	0.d:s	=lv	v:pred	adp	-pro:l	##	0.d:a	=lv	v:pred	#cc:p	0.d:s	=lv	v:pred	#	0.d:s	=lv	v:pred	-pro:l	##	0.d:s	=lv	lv	v:pred,,kori,∅	102	∅	∅	∅	∅	∅	102	∅	∅	127	128	∅	∅	∅	102	∅	∅	∅	127	∅	102	∅	∅	∅	102	∅	∅	∅	102	∅	∅	127	∅	102	∅	∅	∅,∅	102	∅	∅	∅	∅	∅	102	∅	∅	127	128	∅	∅	∅	102	∅	∅	∅	127	∅	102	∅	∅	∅	102	∅	∅	∅	102	∅	∅	127	∅	102	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0035,mcnafsan,"Ito marmar teflan panpanpan go ileka go kori ipaakor m̃eltig. Imtaki kori ifit. Ifit pak sum̃ ga me kutae, kros ni nmet ne, kros ne, ifit pak nmet ga go kros kaaru itan me ina itop po mer",#	ZERO	i=	to	marmar	tefla	=n	panpan	#	go	ZERO	i=	lek-a	#	go	kori	i=	paakor	m̃eltig	#	ZERO	i=	mtak-ki	kori	#	ZERO	i=	fit	#	ZERO	i=	fit	pak	sum̃	ga	#	me	ZERO	ku=	tae	kros	ni	namet	ne	kros	ne	#	ZERO	i=	fit	pak	namet	ga	#	go	kros	kaaru	i=	tan	#	me	ZERO	i=	na	#	ZERO	i=	top	po	mer,#	ZERO	3S.RS=	PROG	rest	similar	=DST	until	#	and	ZERO	3S.RS=	look-TS	#	and	dog	3S.RS=	appear	close	#	ZERO	3S.RS=	fear-TR	dog	#	ZERO	3S.RS=	run	#	ZERO	3S.RS=	run	to	house	3S.POS	#	and	ZERO	2S.RS=	know	cross_beam:BI	of	door	this	cross_beam:BI	this	#	ZERO	3S.RS=	run	to	door	3S.POS	#	and	cross_beam:BI	next	3S.RS=	down	#	and	ZERO	3S.RS=	want	#	ZERO	3S.RS=	big	PSP	again,"He rested like that until he saw the dog appear close by. He was scared of the dog and he ran. He ran back to his house, but, you know, the top of the door. He ran to his door and the other crossbeam was low and he was tall and then.",en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,304601,318860,##	0.d:s	=lv	lv	v:pred	other	=other	other	##	other	0.h:a	=lv	v:pred	#cc:p	other	np:s	=lv	v:pred	other	##	0.d:a	=lv	v:pred	np:p	##	0.d:s	=lv	v:pred	##	0.d:s	=lv	v:pred	adp	np:g	rn_pro.d:poss	#nc	nc	nc_0.h	nc	nc	nc	nc	nc	nc	nc	nc	##	0.d:s	=lv	v:pred	adp	np:g	rn_pro.d:poss	##	other	np:s	rn	=lv	v:pred	##	other	0.d:a	=lv	v:pred	#cc:p	0.d:s	=lv	v:pred	rv	rv,,kori,∅	102	∅	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	∅	107	∅	∅	∅	∅	102	∅	∅	107	∅	102	∅	∅	∅	102	∅	∅	∅	129	102	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	130	102	∅	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	102	∅	∅	∅	∅,∅	102	∅	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	∅	107	∅	∅	∅	∅	102	∅	∅	107	∅	102	∅	∅	∅	102	∅	∅	∅	129	102	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	130	102	∅	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	102	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0036,mcnafsan,"ito etan tefla me ito toluki esum̃, ki em̃rom. Me ito ler pak ektem. Ito leka teflan panpan me ilelkau kori me kori itap leg ki napu mau. Me kori, iur naor p̃otae",#	ZERO	i=	to	etan	tefla	#	me	ZERO	i=	to	tolu-ki	e-sum̃	ki	em̃rom	#	me	ZERO	i=	to	ler	pak	ektem	#	ZERO	i=	to	lek-a	ZERO	tefla	=n	panpan	#	me	ZERO	i=	lelkau	kori	#	me	kori	i=	tap	leg	ki	napu	mau	#	me	kori	i=	ur	naor	p̃tae,#	ZERO	3S.RS=	stay	down	similar	#	and	ZERO	3S.RS=	stay	turn_back-TR	LOC-house	PREP	inside	#	and	ZERO	3S.RS=	PROG	return	to	outside	#	ZERO	3S.RS=	PROG	look-TS	ZERO	similar	=DST	until	#	and	ZERO	3S.RS=	look	dog	#	but	dog	3S.RS=	not	straight	PREP	road	NEG2	#	but	dog	3S.RS=	go_along	place	different,"he was below, and he turned his back on the inside of the house. And he went outside. He looked and looked but he didn't see the dog, but the dog wasn't right on the road. The dog went a different way.",en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,318861,330200,##	0.d:s	=lv	v:pred	rv	other	##	other	0.d:a	=lv	lv	v:pred	np:p	adp	np:l	##	other	0.d:s	=lv	lv	v:pred	adp	np:g	##	0.d:a	=lv	lv	v:pred	0:p	other	=other	other	##	other	0.d:a	=lv	v:pred	np:p	##neg	other	np:s	=lv	lv	v:pred	adp	np:l	other	##	other	np:s	=lv	v:pred	np:g	rn,,kori,∅	102	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	129	∅	∅	∅	∅	102	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	107	∅	∅	107	∅	∅	∅	∅	∅	∅	∅	∅	107	∅	∅	∅	∅,∅	102	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	129	∅	∅	∅	∅	102	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	107	∅	∅	107	∅	∅	∅	∅	∅	∅	∅	∅	107	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0037,mcnafsan,"Ilfek mai mai mai trau paakor natik nmet. Ipaakor natik ne tefla me ntwam ileka me ina kesok. Me isok, me ifrak.",#	ZERO	i=	lefek	#	ZERO	mai	mai	mai	#	ZERO	trau	paakor	natkin	namten	#	ZERO	i=	paakor	natik	ne	tefla	#	me	ntwam	i=	lek-a	ZERO	#	me	ZERO	i=	na	#	ZERO	ke=	sok	#	me	ZERO	i=	sok	#	me	ZERO	i=	frak,#	ZERO	3S.RS=	spin	#	ZERO	come	come	come	#	ZERO	just	arrive	edge	door	#	ZERO	3S.RS=	arrive	edge	this	similar	#	but	devil	3S.RS=	look-TS	ZERO	#	and	ZERO	3S.RS=	want	#	ZERO	3S.IRS=	jump	#	and	ZERO	3S.RS=	jump	#	and	ZERO	3S.RS=	slow,"The dog went around and came just to the edge of the door. He appeared at the edge there, and the devil saw him and wanted to jump. He jumped, but he was slow.",en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,330201,339675,##	0:s	=lv	v:pred	##	0:s	nc	nc	v:pred	##	0:s	lv	v:pred	ln	np:g	##	0:s	=lv	v:pred	np:g	rn	other	##	other	np.d:a	=lv	v:pred	0:p	##	other	0.d:a	=lv	v:pred	#cc:p	0.d:s	=lv	v:pred	##	other	0.d:s	=lv	v:pred	##	other	0.d:s	=lv	v:pred,,kori,∅	107	∅	∅	∅	107	∅	∅	∅	∅	107	∅	∅	∅	130	∅	107	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	107	∅	∅	102	∅	∅	∅	102	∅	∅	∅	∅	102	∅	∅	∅	∅	102	∅	∅,∅	107	∅	∅	∅	107	∅	∅	∅	∅	107	∅	∅	∅	130	∅	107	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	107	∅	∅	102	∅	∅	∅	102	∅	∅	∅	∅	102	∅	∅	∅	∅	102	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0038,mcnafsan,"Isok me ikrel nana, nkas ni kros. Trau tau sal tefla.",#	ZERO	i=	sok	#	me	ZERO	i=	krel	na	nkas	ni	kros	#	ZERO	trau	tau	sal	tefla,#	ZERO	3S.RS=	jump	#	and	ZERO	3S.RS=	hold	HESIT	tree	of	cross_beam:BI	#	ZERO	just	stay	swing	similar,He jumped and grabbed the wood of the top of the door. It just hung there.,en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,339675,345198,##	0.d:s	=lv	v:pred	##	other	0.d:a	=lv	v:pred	nc	np:p	rn	rn_np:poss	##	0.d:s	lv	lv	v:pred	other,,kori,∅	102	∅	∅	∅	∅	102	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	∅,∅	102	∅	∅	∅	∅	102	∅	∅	∅	∅	∅	∅	∅	102	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0039,mcnafsan,Itrau sal itrau sal me kori iwokim kati panpanpanpan itarp̃ek. Ina itarp̃ek pak etan go ikatktof na,#	ZERO	i=	trau	sal	#	ZERO	i=	trau	sal	#	me	kori	i=	wokim	kat-i	ZERO	panpan	#	ZERO	i=	tarp̃ek	#	ZERO	i=	na	#	ZERO	i=	tarp̃ek	pak	etan	#	go	ZERO	i=	kat.ktof	na,#	ZERO	3S.RS=	just	swing	#	ZERO	3S.RS=	just	swing	#	and	dog	3S.RS=	work:BI	bite-TS	ZERO	until	#	ZERO	3S.RS=	fall	#	ZERO	3S.RS=	want	#	ZERO	3S.RS=	fall	to	down	#	and	ZERO	3S.RS=	bite.push	DET,He hung there and the dog bit him and bit him until he fell down. When he fell down the dog bit off,en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,345198,354744,##	0.d:s	=lv	lv	v:pred	##	0.d:s	=lv	lv	v:pred	##	other	np:a	=lv	lv	v:pred	0.d:p	other	##	0.d:s	=lv	v:pred	##	0.d:a	=lv	v:pred	#cc:p	0.d:s	=lv	v:pred	adp	np:g	#nc	nc	nc_0	nc	nc	nc,,kori,∅	102	∅	∅	∅	∅	102	∅	∅	∅	∅	∅	107	∅	∅	∅	102	∅	∅	102	∅	∅	∅	102	∅	∅	∅	102	∅	∅	∅	∅	∅	∅	107	∅	∅	∅,∅	102	∅	∅	∅	∅	102	∅	∅	∅	∅	∅	107	∅	∅	∅	102	∅	∅	102	∅	∅	∅	102	∅	∅	∅	102	∅	∅	∅	∅	∅	∅	107	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0040,mcnafsan,"ikatktof, nana, ikatktof, nana,",#	ZERO	i=	kat.ktof	nana	#	ZERO	i=	kat.ktof	nana,#	ZERO	3S.RS=	bite.push	HESIT	#	ZERO	3S.RS=	bite.push	HESIT,"he bit off, he bit off,",en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,366104,371044,#nc	nc_0	nc	nc	nc	##	0:a	=lv	v:pred	other,,kori,∅	107	∅	∅	∅	∅	107	∅	∅	∅,∅	107	∅	∅	∅	∅	107	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0041,mcnafsan,"pol, na, p̃ura ga. Ikatktof p̃ura ga. Ipo komkomki. Ntwam itarp̃ek kaimat pe.",pol	na	p̃ura	ga	#	ZERO	i=	kat.ktof	p̃ura	ga	#	ZERO	i=	po	komkom-ki	ZERO	#	ntwam	i=	tarp̃ek	#	ZERO	kai=	mat	pe,ball:BI	DET	testicles	3S.POS	#	ZERO	3S.RS=	bite.push	testicles	3S.POS	#	ZERO	3S.RS=	3S.RS=PSP	suck-TR	ZERO	#	devil	3S.RS=	fall	#	ZERO	ES=	die	die.PF,his balls. He bit off his balls. He sucked them. The devil fell down and died.,en,WORD_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,371044,377164,np:p	ln	np:appos	rn_pro.d:poss	##	0:a	=lv	v:pred	np:p	rn_pro.d:poss	##	0:a	=lv	lv	v:pred	0:p	##	np.d:s	=lv	v:pred	##	es_f0.d:s	=lv	v:pred	rv,,kori,131	∅	131	102	∅	107	∅	∅	131	102	∅	107	∅	∅	∅	131	∅	102	∅	∅	∅	102	∅	∅	∅,131	∅	131	102	∅	107	∅	∅	131	102	∅	107	∅	∅	∅	131	∅	102	∅	∅	∅	102	∅	∅	∅,bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0042,mcnafsan,"Me ini ntwam komkomki na p̃ura ga pa. Iolwe me ipan los nrookot. Ipan panpan pak elag Krikai,",#	me	ZERO	i=	ni	ntwam	komkom-ki	na	p̃ura	ga	pa	#	ZERO	i=	olwe	me	i=	pan	los	nrookot	#	ZERO	i=	pan	panpan	pak	elag	Krikai,#	and	ZERO	3S.RS=	of	devil	suck-TR	DET	testicle	3S.POS	go	#	ZERO	3S.RS=	always:BI	and	3S.RS=	go	swim	cross	#	ZERO	3S.RS=	go	until	to	high	p.name,"And he sucked the devil's balls and went. He swam all the way across, and came ashore at Krikai,",en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,377164,384684,##	other	0:a	=lv	nc	nc_np.d	v:pred	ln	np:p	rn_pro.d:poss	other	##	0:a	=nc	other	other	=lv	lv	v:pred	np:p	##	0:s	=lv	v:pred	other	adp	ln	pn_np:g,,kori,∅	∅	107	∅	∅	102	∅	∅	131	102	∅	∅	107	∅	∅	∅	∅	∅	∅	∅	∅	107	∅	∅	∅	∅	∅	110,∅	∅	107	∅	∅	102	∅	∅	131	102	∅	∅	107	∅	∅	∅	∅	∅	∅	∅	∅	107	∅	∅	∅	∅	∅	110,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0043,mcnafsan,pan lek kano sees ne plak mama ga. Me ipak natkin teflan me ilai.,#	ZERO	pan	lek	kano	sees	ne	plak	mama	ga	#	me	ZERO	i=	pak	natik-i	-n	tefla	=n	#	me	ZERO	i=	lai	ZERO,#	ZERO	go	look	man	small	this	with	mother:BI	3S.POS	#	and	ZERO	3S.RS=	go_to	edge-V	-3S.DP	similar	=DST	#	and	ZERO	3S.RS=	spit_out	ZERO,he went to see this small man with his mother. He went to his side and he spat.,en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,384684,391704,##	0:s	lv	v:pred	np.h:p	rn	rn	rn	rn_np.h	rn_pro.h:poss	##	other	0:a	=lv	v:pred	np:p	-rn_pro.h:poss	other	=other	##	other	0:a	=lv	v:pred	0:p,,kori,∅	107	∅	∅	112	∅	∅	∅	104	112	∅	∅	107	∅	∅	132	112	∅	∅	∅	∅	107	∅	∅	131,∅	107	∅	∅	112	∅	∅	∅	104	112	∅	∅	107	∅	∅	132	112	∅	∅	∅	∅	107	∅	∅	131,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	bridging	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0044,mcnafsan,"Ilai na p̃ura ni na ntwam ne. Me ina, ""Ga ki. Kaipe katpuni.",#	0	i=	lai	na	p̃ura	ni	na	ntwam	ne	#	me	ZERO	i=	na	#	ga	ki	#	ZERO	kai=	pe	katpun-i	ZERO,#	0	3S.RS=	spit_out	DET	testicles	of	DET	devil	this	#	and	ZERO	3S.RS=	say	#	3S.	PREP	#	ZERO	ES=	PF	bite.dead-TS	ZERO,"He spat out the devil's balls there. And he said, ""Here it is, I bit it dead.",en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,391704,396544,##	0:a	=lv	v:pred	ln	np:p	rn	rn	rn_np.d	rn	##	other	0.d:s_ds	=lv	v:pred	#nc	nc	nc	##ds	es_f0:a	=lv	lv	v:pred	0.d:p,,kori,∅	107	∅	∅	∅	131	∅	∅	102	∅	∅	∅	107	∅	∅	∅	∅	∅	∅	107	∅	∅	∅	102,∅	107	∅	∅	∅	131	∅	∅	102	∅	∅	∅	107	∅	∅	∅	∅	∅	∅	107	∅	∅	∅	102,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0045,mcnafsan,"Malfane tupo ler."" Kin ruler, gar rupak Egun pan kin go im̃ol im̃ol ipo mer ftomki natam̃ol.",#	malfane	ZERO	tu=	po	ler	#	kin	ru=	ler	#	gar	ru=	pak	Egun	pan	kin	#	go	ZERO	i=	m̃ol	i=	m̃ol	i=	po	mer	ftom	-ki	natam̃ol,#	now	ZERO	1P.inRS=	PSP	return	#	REL	3P.RS=	return	#	3P.POS	3P.RS=	go_to	p.name	go	REL	#	and	ZERO	3S.RS=	live	3S.RS=	live	NC	3S.RS=	PSP	again.grow:IR	-TR	person,"Now let's go back."" They went back to Nguna and it was healthy and would again have more people.",en,WORD_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,396544,401904,##ds	other	0.h:s	=lv	lv	v:pred	#nc	nc	nc	nc	##	pro.h:a	=lv	v:pred	pn_np:p	nc	nc	##	other	0.h:s	=lv	v:pred	nc	nc	nc	nc	nc	nc	nc	nc,,kori,∅	∅	113	∅	∅	∅	∅	∅	∅	∅	∅	113	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	113	∅	∅	∅	∅	∅	∅	∅	∅	113	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
kori_0046,mcnafsan,Kin panpanpan kin mees nen kin natam̃ol rupo laap naur Egun. Tenen ga ipi natrauswen tilm̃ori. Anig teesa nen rutu trausi.,kin	panpan	kin	mees	nen	kin	natam̃ol	ru=	po	laap	naur	Egun	te-	nen	ga	i=	pi	natrauswen	tilm̃ori	a=	nig	teesa	nen	ru=	tu	traus	-i	-ø,REL	until	REL	play	that	REL	person	3P.RS=	PSP	many	island	p.name	DET-	that	3S.	3S.RS=	be	story	tell.truth	1S.RS=	BEN	child	that	3P.RS=	stay	tell	-TS	-3S.O,Until today when lots of people live on Nguna. That is a true story. I tell it to the children here.,en,MORPHEME_ALIGNED,,kori_mp3 kori_wav kori_eaf kori_xml kori_tsv,,401904,409884,nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc	nc,,kori,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅,∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
lelep_0001,mcnafsan,"Me faat nen ga taos rusoso ki nana, faat Lelep a? Tenen kin rupreg potut ki. Rutfagi pak elag.",#	me	faat	nen	ga	taos	ru=	sos-o	ZERO	ki	nana	faat	lelep	a	#	te-nen	#	kin	ZERO	ru=	preg	potut	ki	ZERO	#	ZERO	ru=	tfag-i	ZERO	pak	elag,#	and	stone	that	3S.	like	3P.RS=	call-TS	ZERO	PREP	HESIT	stone	oven_stone	confirm	#	DET-that	#	REL	ZERO	3P.RS=	make	altar	PREP	ZERO	#	ZERO	3P.RS=	build-TS	ZERO	to	high,And that stone is called Lelep. That's what they made a 'potut' (altar) out of. They built it up there.,en,MORPHEME_ALIGNED,,lelep_mp3 lelep_wav lelep_eaf lelep_xml lelep_tsv,,0,9583,##	other	np:dt_p	rn	pro.h:a	lv	=lv	v:pred	0:p	adp	nc	nc	np:other	nc	##	np:s	#rc:pred	other	0.h:a	=lv	v:pred	np:p	adp	f0:obl	##	0.h:a	=lv	v:pred	0:p	adp	np:l,,lelep,∅	∅	201	∅	∅	∅	∅	∅	201	∅	∅	∅	201	∅	∅	201	∅	∅	202	∅	∅	203	∅	∅	∅	202	∅	∅	203	∅	∅,∅	∅	201	∅	∅	∅	∅	∅	201	∅	∅	∅	201	∅	∅	201	∅	∅	202	∅	∅	203	∅	∅	∅	202	∅	∅	203	∅	∅,∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅
lelep_0002,mcnafsan,"Faat p̃rakot nen pato ita kerai mau, me tenen ga ikerai top. Tenen kutaiki kraus kram gaag itai sa me ga ipitkaskei ito.",#	faat	p̃rakot	nen	pato	#	ZERO	i=	ta	kerkerai	mau	#	me	te-nen	ga	i=	kerkerai	top	#	te-nen	ZERO	ku=	tai-ki	kraus	kram	gag	#	ZERO	i=	tai	sa	#	me	ga	i=	pitkaskei	#	ZERO	i=	to,#	stone	anyhow	that	be_at	#	ZERO	3S.RS=	not	strong	NEG2	#	but	DET-that	3S.	3S.RS=	strong	big	#	DET-that	ZERO	2S.RS=	cut-TR	axe	axe	2S.POS	#	ZERO	3S.RS=	cut	here	#	and	3S.	3S.RS=	equal	#	ZERO	3S.RS=	stay,"Other stones aren't hard, but this one is really hard. This one you cut with your [kraus] axe it cuts badly and the stone stays as it was before.",en,MORPHEME_ALIGNED,,lelep_mp3 lelep_wav lelep_eaf lelep_xml lelep_tsv,,9583,18383,##	np:s	rn	rn	v:pred	##neg	0:s	=lv	lv	v:pred	other	##	other	np:dt_s	pro:s	=lv	v:pred	rv	##	np:dt_p	0.2:a	=lv	v:pred	nc	np:p	rn_pro.2:poss	##	0:s	=lv	v:pred	other	##	other	pro:s	=lv	v:pred	##	0:s	=lv	v:pred,,lelep,∅	204	∅	∅	∅	∅	204	∅	∅	∅	∅	∅	∅	201	∅	∅	∅	∅	∅	201	∅	∅	∅	∅	205	∅	∅	205	∅	∅	∅	∅	∅	∅	∅	∅	∅	201	∅	∅,∅	204	∅	∅	∅	∅	204	∅	∅	∅	∅	∅	∅	201	∅	∅	∅	∅	∅	201	∅	∅	∅	∅	205	∅	∅	205	∅	∅	∅	∅	∅	∅	∅	∅	∅	201	∅	∅,∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	new	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅	∅
